ParameterName|ManagedAreaName|Year|CommonIdentifier|EarliestSampleDate|LastSampleDate|N|Min|Max|Median|Mean|StandardDeviation|ProgramIDs
Modified Braun Blanquet Score|Nature Coast|2013|Caulerpa prolifera|2013-07-01T00:00:00Z|2013-07-01T00:00:00Z|56|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2013|Cliona caribbaea|2013-07-01T00:00:00Z|2013-07-01T00:00:00Z|2|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2013|Digenea simplex|2013-07-01T00:00:00Z|2013-07-01T00:00:00Z|8|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2013|Drift algae|2013-07-01T00:00:00Z|2013-07-01T00:00:00Z|16|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2013|Halimeda incrassata|2013-07-01T00:00:00Z|2013-07-01T00:00:00Z|108|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2013|Halodule wrightii|2013-07-01T00:00:00Z|2013-07-01T00:00:00Z|16|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2013|Halophila engelmannii|2013-07-01T00:00:00Z|2013-07-01T00:00:00Z|8|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2013|Penicillus capitatus|2013-07-01T00:00:00Z|2013-07-01T00:00:00Z|54|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2013|Penicillus dumetosus|2013-07-01T00:00:00Z|2013-07-01T00:00:00Z|74|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2013|Rhipocephalus phoenix|2013-07-01T00:00:00Z|2013-07-01T00:00:00Z|8|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2013|Sargassum sp.|2013-07-01T00:00:00Z|2013-07-01T00:00:00Z|6|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2013|Syringodium filiforme|2013-07-01T00:00:00Z|2013-07-01T00:00:00Z|56|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2013|Thalassia testudinum|2013-07-01T00:00:00Z|2013-07-01T00:00:00Z|72|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2013|Udotea flabellum|2013-07-01T00:00:00Z|2013-07-01T00:00:00Z|36|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2013|Ulva sp.|2013-07-01T00:00:00Z|2013-07-01T00:00:00Z|4|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2014|Acetabularia crenulata|2014-07-01T00:00:00Z|2014-07-01T00:00:00Z|10|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2014|Avrainvillea levis|2014-07-01T00:00:00Z|2014-07-01T00:00:00Z|2|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2014|Caulerpa ashmeadii|2014-07-01T00:00:00Z|2014-07-01T00:00:00Z|12|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2014|Caulerpa cupressoides|2014-07-01T00:00:00Z|2014-07-01T00:00:00Z|4|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2014|Caulerpa prolifera|2014-07-01T00:00:00Z|2014-07-01T00:00:00Z|58|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2014|Cliona caribbaea|2014-07-01T00:00:00Z|2014-07-01T00:00:00Z|2|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2014|Drift algae|2014-07-01T00:00:00Z|2014-07-01T00:00:00Z|22|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2014|Halimeda incrassata|2014-07-01T00:00:00Z|2014-07-01T00:00:00Z|96|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2014|Halodule wrightii|2014-07-01T00:00:00Z|2014-07-01T00:00:00Z|12|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2014|Halophila engelmannii|2014-07-01T00:00:00Z|2014-07-01T00:00:00Z|8|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2014|Penicillus capitatus|2014-07-01T00:00:00Z|2014-07-01T00:00:00Z|44|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2014|Penicillus dumetosus|2014-07-01T00:00:00Z|2014-07-01T00:00:00Z|70|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2014|Rhipocephalus phoenix|2014-07-01T00:00:00Z|2014-07-01T00:00:00Z|8|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2014|Sargassum sp.|2014-07-01T00:00:00Z|2014-07-01T00:00:00Z|4|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2014|Syringodium filiforme|2014-07-01T00:00:00Z|2014-07-01T00:00:00Z|52|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2014|Thalassia testudinum|2014-07-01T00:00:00Z|2014-07-01T00:00:00Z|66|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2014|Udotea flabellum|2014-07-01T00:00:00Z|2014-07-01T00:00:00Z|22|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2014|Ulva sp.|2014-07-01T00:00:00Z|2014-07-01T00:00:00Z|2|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2015|Acetabularia crenulata|2015-07-01T00:00:00Z|2015-07-01T00:00:00Z|8|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2015|Caulerpa ashmeadii|2015-07-01T00:00:00Z|2015-07-01T00:00:00Z|4|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2015|Caulerpa cupressoides|2015-07-01T00:00:00Z|2015-07-01T00:00:00Z|10|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2015|Caulerpa paspaloides|2015-07-01T00:00:00Z|2015-07-01T00:00:00Z|4|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2015|Caulerpa prolifera|2015-07-01T00:00:00Z|2015-07-01T00:00:00Z|18|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2015|Digenea simplex|2015-07-01T00:00:00Z|2015-07-01T00:00:00Z|6|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2015|Drift algae|2015-07-01T00:00:00Z|2015-07-01T00:00:00Z|36|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2015|Halimeda incrassata|2015-07-01T00:00:00Z|2015-07-01T00:00:00Z|84|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2015|Halodule wrightii|2015-07-01T00:00:00Z|2015-07-01T00:00:00Z|8|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2015|Halophila engelmannii|2015-07-01T00:00:00Z|2015-07-01T00:00:00Z|12|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2015|Penicillus capitatus|2015-07-01T00:00:00Z|2015-07-01T00:00:00Z|34|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2015|Penicillus dumetosus|2015-07-01T00:00:00Z|2015-07-01T00:00:00Z|36|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2015|Rhipocephalus phoenix|2015-07-01T00:00:00Z|2015-07-01T00:00:00Z|8|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2015|Sargassum sp.|2015-07-01T00:00:00Z|2015-07-01T00:00:00Z|4|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2015|Syringodium filiforme|2015-07-01T00:00:00Z|2015-07-01T00:00:00Z|44|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2015|Thalassia testudinum|2015-07-01T00:00:00Z|2015-07-01T00:00:00Z|70|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2015|Udotea flabellum|2015-07-01T00:00:00Z|2015-07-01T00:00:00Z|14|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2015|Ulva sp.|2015-07-01T00:00:00Z|2015-07-01T00:00:00Z|2|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2016|Acetabularia crenulata|2016-07-01T00:00:00Z|2016-07-01T00:00:00Z|10|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2016|Avrainvillea levis|2016-07-01T00:00:00Z|2016-07-01T00:00:00Z|4|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2016|Caulerpa paspaloides|2016-07-01T00:00:00Z|2016-07-01T00:00:00Z|2|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2016|Caulerpa prolifera|2016-07-01T00:00:00Z|2016-07-01T00:00:00Z|36|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2016|Cliona caribbaea|2016-07-01T00:00:00Z|2016-07-01T00:00:00Z|8|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2016|Digenea simplex|2016-07-01T00:00:00Z|2016-07-01T00:00:00Z|4|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2016|Drift algae|2016-07-01T00:00:00Z|2016-07-01T00:00:00Z|26|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2016|Halimeda incrassata|2016-07-01T00:00:00Z|2016-07-01T00:00:00Z|108|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2016|Halodule wrightii|2016-07-01T00:00:00Z|2016-07-01T00:00:00Z|8|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2016|Halophila engelmannii|2016-07-01T00:00:00Z|2016-07-01T00:00:00Z|8|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2016|Penicillus capitatus|2016-07-01T00:00:00Z|2016-07-01T00:00:00Z|36|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2016|Penicillus dumetosus|2016-07-01T00:00:00Z|2016-07-01T00:00:00Z|66|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2016|Rhipocephalus phoenix|2016-07-01T00:00:00Z|2016-07-01T00:00:00Z|16|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2016|Syringodium filiforme|2016-07-01T00:00:00Z|2016-07-01T00:00:00Z|30|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2016|Thalassia testudinum|2016-07-01T00:00:00Z|2016-07-01T00:00:00Z|66|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2016|Udotea flabellum|2016-07-01T00:00:00Z|2016-07-01T00:00:00Z|34|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2017|Acetabularia crenulata|2017-08-01T00:00:00Z|2017-08-01T00:00:00Z|10|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2017|Caulerpa cupressoides|2017-08-01T00:00:00Z|2017-08-01T00:00:00Z|2|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2017|Caulerpa paspaloides|2017-08-01T00:00:00Z|2017-09-01T00:00:00Z|4|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2017|Caulerpa prolifera|2017-08-01T00:00:00Z|2017-09-01T00:00:00Z|58|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2017|Cliona caribbaea|2017-08-01T00:00:00Z|2017-08-01T00:00:00Z|10|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2017|Digenea simplex|2017-08-01T00:00:00Z|2017-08-01T00:00:00Z|4|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2017|Drift algae|2017-08-01T00:00:00Z|2017-09-01T00:00:00Z|48|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2017|Halimeda incrassata|2017-08-01T00:00:00Z|2017-09-01T00:00:00Z|136|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2017|Halodule wrightii|2017-08-01T00:00:00Z|2017-09-01T00:00:00Z|44|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2017|Halophila engelmannii|2017-08-01T00:00:00Z|2017-08-01T00:00:00Z|10|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2017|Padina gymnospora|2017-08-01T00:00:00Z|2017-08-01T00:00:00Z|2|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2017|Penicillus capitatus|2017-08-01T00:00:00Z|2017-09-01T00:00:00Z|66|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2017|Penicillus dumetosus|2017-08-01T00:00:00Z|2017-08-01T00:00:00Z|12|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2017|Rhipocephalus phoenix|2017-08-01T00:00:00Z|2017-09-01T00:00:00Z|28|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2017|Sargassum sp.|2017-08-01T00:00:00Z|2017-08-01T00:00:00Z|8|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2017|Syringodium filiforme|2017-08-01T00:00:00Z|2017-09-01T00:00:00Z|38|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2017|Thalassia testudinum|2017-08-01T00:00:00Z|2017-09-01T00:00:00Z|66|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2017|Udotea flabellum|2017-08-01T00:00:00Z|2017-08-01T00:00:00Z|32|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2018|Acetabularia crenulata|2018-07-01T00:00:00Z|2018-08-01T00:00:00Z|16|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2018|Caulerpa ashmeadii|2018-07-01T00:00:00Z|2018-08-01T00:00:00Z|18|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2018|Caulerpa paspaloides|2018-07-01T00:00:00Z|2018-08-01T00:00:00Z|6|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2018|Caulerpa prolifera|2018-07-01T00:00:00Z|2018-08-01T00:00:00Z|80|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2018|Cliona caribbaea|2018-07-01T00:00:00Z|2018-08-01T00:00:00Z|6|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2018|Digenea simplex|2018-08-01T00:00:00Z|2018-08-01T00:00:00Z|6|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2018|Drift algae|2018-07-01T00:00:00Z|2018-08-01T00:00:00Z|26|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2018|Halimeda incrassata|2018-07-01T00:00:00Z|2018-08-01T00:00:00Z|136|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2018|Halodule wrightii|2018-07-01T00:00:00Z|2018-08-01T00:00:00Z|60|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2018|Penicillus spp.|2018-07-01T00:00:00Z|2018-08-01T00:00:00Z|80|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2018|Rhipocephalus phoenix|2018-07-01T00:00:00Z|2018-08-01T00:00:00Z|16|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2018|Sargassum sp.|2018-07-01T00:00:00Z|2018-08-01T00:00:00Z|14|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2018|Syringodium filiforme|2018-07-01T00:00:00Z|2018-08-01T00:00:00Z|38|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2018|Thalassia testudinum|2018-07-01T00:00:00Z|2018-08-01T00:00:00Z|68|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2018|Udotea flabellum|2018-07-01T00:00:00Z|2018-08-01T00:00:00Z|38|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2019|Acetabularia crenulata|2019-08-01T00:00:00Z|2019-08-01T00:00:00Z|8|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2019|Caulerpa ashmeadii|2019-08-01T00:00:00Z|2019-08-01T00:00:00Z|4|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2019|Caulerpa cupressoides|2019-08-01T00:00:00Z|2019-08-01T00:00:00Z|2|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2019|Caulerpa paspaloides|2019-08-01T00:00:00Z|2019-08-01T00:00:00Z|6|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2019|Caulerpa prolifera|2019-08-01T00:00:00Z|2019-08-01T00:00:00Z|66|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2019|Cliona caribbaea|2019-08-01T00:00:00Z|2019-08-01T00:00:00Z|4|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2019|Digenea simplex|2019-08-01T00:00:00Z|2019-08-01T00:00:00Z|6|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2019|Drift algae|2019-08-01T00:00:00Z|2019-08-01T00:00:00Z|18|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2019|Halimeda incrassata|2019-08-01T00:00:00Z|2019-08-01T00:00:00Z|96|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2019|Halodule wrightii|2019-08-01T00:00:00Z|2019-08-01T00:00:00Z|28|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2019|Halophila engelmannii|2019-08-01T00:00:00Z|2019-08-01T00:00:00Z|2|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2019|Penicillus spp.|2019-08-01T00:00:00Z|2019-08-01T00:00:00Z|82|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2019|Rhipocephalus phoenix|2019-08-01T00:00:00Z|2019-08-01T00:00:00Z|22|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2019|Sargassum sp.|2019-08-01T00:00:00Z|2019-08-01T00:00:00Z|20|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2019|Syringodium filiforme|2019-08-01T00:00:00Z|2019-08-01T00:00:00Z|36|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2019|Thalassia testudinum|2019-08-01T00:00:00Z|2019-08-01T00:00:00Z|64|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2019|Udotea flabellum|2019-08-01T00:00:00Z|2019-08-01T00:00:00Z|38|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2019|Ulva sp.|2019-08-01T00:00:00Z|2019-08-01T00:00:00Z|2|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2020|Acetabularia crenulata|2020-09-01T00:00:00Z|2020-09-01T00:00:00Z|10|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2020|Caulerpa ashmeadii|2020-09-01T00:00:00Z|2020-09-01T00:00:00Z|22|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2020|Caulerpa cupressoides|2020-09-01T00:00:00Z|2020-09-01T00:00:00Z|4|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2020|Caulerpa paspaloides|2020-09-01T00:00:00Z|2020-09-01T00:00:00Z|2|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2020|Caulerpa prolifera|2020-09-01T00:00:00Z|2020-09-01T00:00:00Z|52|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2020|Cliona caribbaea|2020-09-01T00:00:00Z|2020-09-01T00:00:00Z|6|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2020|Digenea simplex|2020-09-01T00:00:00Z|2020-09-01T00:00:00Z|4|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2020|Drift algae|2020-09-01T00:00:00Z|2020-09-01T00:00:00Z|22|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2020|Halimeda incrassata|2020-09-01T00:00:00Z|2020-09-01T00:00:00Z|120|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2020|Halodule wrightii|2020-09-01T00:00:00Z|2020-09-01T00:00:00Z|48|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2020|Halophila engelmannii|2020-09-01T00:00:00Z|2020-09-01T00:00:00Z|4|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2020|Penicillus spp.|2020-09-01T00:00:00Z|2020-09-01T00:00:00Z|80|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2020|Rhipocephalus phoenix|2020-09-01T00:00:00Z|2020-09-01T00:00:00Z|12|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2020|Sargassum sp.|2020-09-01T00:00:00Z|2020-09-01T00:00:00Z|20|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2020|Syringodium filiforme|2020-09-01T00:00:00Z|2020-09-01T00:00:00Z|34|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2020|Thalassia testudinum|2020-09-01T00:00:00Z|2020-09-01T00:00:00Z|68|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2020|Udotea flabellum|2020-09-01T00:00:00Z|2020-09-01T00:00:00Z|54|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2021|Acetabularia crenulata|2021-06-01T00:00:00Z|2021-07-01T00:00:00Z|124|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2021|Batophora oerstedii|2021-06-01T00:00:00Z|2021-07-01T00:00:00Z|138|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2021|Caulerpa ashmeadii|2021-06-01T00:00:00Z|2021-07-01T00:00:00Z|38|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2021|Caulerpa cupressoides|2021-06-01T00:00:00Z|2021-06-01T00:00:00Z|10|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2021|Caulerpa mexicana|2021-06-01T00:00:00Z|2021-06-01T00:00:00Z|6|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2021|Caulerpa paspaloides|2021-06-01T00:00:00Z|2021-07-01T00:00:00Z|58|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2021|Caulerpa prolifera|2021-06-01T00:00:00Z|2021-07-01T00:00:00Z|122|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2021|Codium isthmocladum|2021-06-01T00:00:00Z|2021-06-01T00:00:00Z|8|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2021|Digenea simplex|2021-07-01T00:00:00Z|2021-07-01T00:00:00Z|22|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2021|Drift algae|2021-06-01T00:00:00Z|2021-07-01T00:00:00Z|312|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2021|Halimeda incrassata|2021-06-01T00:00:00Z|2021-07-01T00:00:00Z|276|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2021|Halodule wrightii|2021-06-01T00:00:00Z|2021-07-01T00:00:00Z|488|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2021|Halophila engelmannii|2021-06-01T00:00:00Z|2021-07-01T00:00:00Z|22|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2021|No grass In Quadrat|2021-07-01T00:00:00Z|2021-07-01T00:00:00Z|18|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2021|Penicillus capitatus|2021-07-01T00:00:00Z|2021-07-01T00:00:00Z|18|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2021|Penicillus dumetosus|2021-06-01T00:00:00Z|2021-07-01T00:00:00Z|74|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2021|Ruppia maritima|2021-07-01T00:00:00Z|2021-07-01T00:00:00Z|6|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2021|Sargassum sp.|2021-06-01T00:00:00Z|2021-06-01T00:00:00Z|2|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2021|Syringodium filiforme|2021-06-01T00:00:00Z|2021-07-01T00:00:00Z|144|0|0|0|0|0|560
Modified Braun Blanquet Score|Nature Coast|2021|Thalassia testudinum|2021-06-01T00:00:00Z|2021-07-01T00:00:00Z|414|0|0|0|0|0|560
Modified Braun Blanquet Score|Pinellas County|2021|Halimeda incrassata|2021-07-01T00:00:00Z|2021-07-01T00:00:00Z|4|0|0|0|0|0|560
Modified Braun Blanquet Score|Pinellas County|2021|Halodule wrightii|2021-07-01T00:00:00Z|2021-07-01T00:00:00Z|8|0|0|0|0|0|560
Modified Braun Blanquet Score|Pinellas County|2021|Halophila engelmannii|2021-07-01T00:00:00Z|2021-07-01T00:00:00Z|4|0|0|0|0|0|560
Modified Braun Blanquet Score|Pinellas County|2021|No grass In Quadrat|2021-07-01T00:00:00Z|2021-07-01T00:00:00Z|36|0|0|0|0|0|560
Modified Braun Blanquet Score|Pinellas County|2021|Syringodium filiforme|2021-07-01T00:00:00Z|2021-07-01T00:00:00Z|10|0|0|0|0|0|560
Modified Braun Blanquet Score|Pinellas County|2021|Thalassia testudinum|2021-07-01T00:00:00Z|2021-07-01T00:00:00Z|18|0|0|0|0|0|560
Modified Braun Blanquet Score|St. Andrews|2008|Unknown Seagrass|2008-12-31T00:00:00Z|2008-12-31T00:00:00Z|120|0|0|0|0|0|978
Modified Braun Blanquet Score|St. Andrews|2010|Unknown Seagrass|2010-12-31T00:00:00Z|2010-12-31T00:00:00Z|120|0|0|0|0|0|978
Modified Braun Blanquet Score|St. Martins Marsh|1997|Acetabularia crenulata|1997-07-01T00:00:00Z|1997-10-01T00:00:00Z|30|0|0|0|0|0|560
Modified Braun Blanquet Score|St. Martins Marsh|1997|Anadyomene stellata|1997-07-01T00:00:00Z|1997-10-01T00:00:00Z|18|0|0|0|0|0|560
Modified Braun Blanquet Score|St. Martins Marsh|1997|Avrainvillea levis|1997-07-01T00:00:00Z|1997-10-01T00:00:00Z|4|0|0|0|0|0|560
Modified Braun Blanquet Score|St. Martins Marsh|1997|Caulerpa ashmeadii|1997-07-01T00:00:00Z|1997-10-01T00:00:00Z|32|0|0|0|0|0|560
Modified Braun Blanquet Score|St. Martins Marsh|1997|Caulerpa cupressoides|1997-07-01T00:00:00Z|1997-10-01T00:00:00Z|12|0|0|0|0|0|560
Modified Braun Blanquet Score|St. Martins Marsh|1997|Caulerpa prolifera|1997-07-01T00:00:00Z|1997-10-01T00:00:00Z|96|0|0|0|0|0|560
Modified Braun Blanquet Score|St. Martins Marsh|1997|Digenea simplex|1997-10-01T00:00:00Z|1997-10-01T00:00:00Z|24|0|0|0|0|0|560
Modified Braun Blanquet Score|St. Martins Marsh|1997|Drift algae|1997-10-01T00:00:00Z|1997-10-01T00:00:00Z|36|0|0|0|0|0|560
Modified Braun Blanquet Score|St. Martins Marsh|1997|Halimeda incrassata|1997-07-01T00:00:00Z|1997-10-01T00:00:00Z|132|0|0|0|0|0|560
Modified Braun Blanquet Score|St. Martins Marsh|1997|Halodule wrightii|1997-07-01T00:00:00Z|1997-10-01T00:00:00Z|184|0|0|0|0|0|560
Modified Braun Blanquet Score|St. Martins Marsh|1997|Halophila engelmannii|1997-07-01T00:00:00Z|1997-10-01T00:00:00Z|22|0|0|0|0|0|560
Modified Braun Blanquet Score|St. Martins Marsh|1997|No grass In Quadrat|1997-07-01T00:00:00Z|1997-10-01T00:00:00Z|8|0|0|0|0|0|560
Modified Braun Blanquet Score|St. Martins Marsh|1997|Penicillus capitatus|1997-07-01T00:00:00Z|1997-10-01T00:00:00Z|118|0|0|0|0|0|560
Modified Braun Blanquet Score|St. Martins Marsh|1997|Penicillus dumetosus|1997-07-01T00:00:00Z|1997-10-01T00:00:00Z|12|0|0|0|0|0|560
