"","AreaID","ManagedAreaName","ParameterName","Units","ActivityType","RelativeDepth","N_Data","N_Years","EarliestYear","LatestYear","SufficientData","Season","Median","Independent","tau","z","p_z","chi_sq","p_chi_sq","SennSlope","SennIntercept","Trend"
"115",14,"Estero Bay Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",144,16,2000,2018,TRUE,"6",3,TRUE,0.2308,2.6044,0.0092,NA,NA,0.236666666666667,0.686666666666667,1
"116",14,"Estero Bay Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",144,16,2000,2018,TRUE,"7",4,TRUE,0.3333,1.0796,0.2803,NA,NA,0.37875,2.355,1
"117",14,"Estero Bay Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",144,16,2000,2018,TRUE,"8",2,TRUE,-0.4667,-1.8344,0.0666,NA,NA,-0.305714285714286,7.02428571428571,-2
"118",14,"Estero Bay Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",144,16,2000,2018,TRUE,"9",6.9,TRUE,0.2095,0,1,NA,NA,0.182857142857143,1.80571428571429,1
"119",14,"Estero Bay Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",144,16,2000,2018,TRUE,"10",4.3,TRUE,0.5818,2.5117,0.012,NA,NA,1.9,-20.4,2
"120",14,"Estero Bay Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",144,16,2000,2018,TRUE,"11",3,TRUE,0.75,2.8961,0.0038,NA,NA,0.442777777777778,-0.542222222222222,2
"121",14,"Estero Bay Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",144,16,2000,2018,TRUE,"12",4,TRUE,0.6667,1.0608,0.2888,NA,NA,0.431587301587302,-0.161904761904762,2
"122",15,"Florida Keys National Marine Sanctuary","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",15978,26,1995,2020,TRUE,"All",0.26577653,TRUE,0.0669,13.1869,0,152.3534,0,0.00306666666666667,0.197423778846154,1
"123",15,"Florida Keys National Marine Sanctuary","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",15978,26,1995,2020,TRUE,"1",0.31373552,TRUE,0.0763,1.5912,0.1116,NA,NA,0.00283428,0.15397444,1
"124",15,"Florida Keys National Marine Sanctuary","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",15978,26,1995,2020,TRUE,"2",0.2305,TRUE,0.0895,4.2901,0,NA,NA,0.00470204384615385,0.204847557692308,1
"125",15,"Florida Keys National Marine Sanctuary","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",15978,26,1995,2020,TRUE,"3",0.22577799,TRUE,0.0688,1.0849,0.278,NA,NA,0.00326875,0.2372125,1
"126",15,"Florida Keys National Marine Sanctuary","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",15978,26,1995,2020,TRUE,"4",0.19,TRUE,0.0959,1.4071,0.1594,NA,NA,0.00412469983333333,0.137557204,1
"127",15,"Florida Keys National Marine Sanctuary","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",15978,26,1995,2020,TRUE,"5",0.2148,TRUE,0.0281,10.7602,0,NA,NA,0,0.19,-1
"128",15,"Florida Keys National Marine Sanctuary","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",15978,26,1995,2020,TRUE,"6",0.23655,TRUE,0.0305,4.886,0,NA,NA,0.00186685909090909,0.270797760909091,1
"129",15,"Florida Keys National Marine Sanctuary","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",15978,26,1995,2020,TRUE,"7",0.27065,TRUE,0.1787,4.8621,0,NA,NA,0.00717452833333333,0.0282622633333333,1
"130",15,"Florida Keys National Marine Sanctuary","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",15978,26,1995,2020,TRUE,"8",0.27916002,TRUE,0.0806,2.6414,0.0083,NA,NA,0.00368307466666667,0.185939282666667,1
"131",15,"Florida Keys National Marine Sanctuary","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",15978,26,1995,2020,TRUE,"9",0.31302752,TRUE,0.0517,7.1953,0,NA,NA,0.00192378428571429,0.236836765714286,1
"132",15,"Florida Keys National Marine Sanctuary","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",15978,26,1995,2020,TRUE,"10",0.27271084,TRUE,0.0197,-4.5506,0,NA,NA,0.000154319,0.222074334,1
"133",15,"Florida Keys National Marine Sanctuary","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",15978,26,1995,2020,TRUE,"11",0.31769661,TRUE,-0.0827,4.9627,0,NA,NA,-0.00482783888888889,0.378923295555556,-1
"134",15,"Florida Keys National Marine Sanctuary","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",15978,26,1995,2020,TRUE,"12",0.3222,TRUE,0.1326,3.8436,0.0001,NA,NA,0.00639654125,0.12752782375,1
"135",16,"Fort Clinch State Park Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",16,3,2004,2007,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136",17,"Fort Pickens State Park Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",190,13,1998,2012,TRUE,"All",5,TRUE,-0.2417,-6.5683,0,NA,NA,0,5,-1
"137",17,"Fort Pickens State Park Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",190,13,1998,2012,TRUE,"1",5,TRUE,-0.1795,1.2886,0.1976,NA,NA,0,5,-1
"138",17,"Fort Pickens State Park Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",190,13,1998,2012,TRUE,"2",5,TRUE,-0.3399,NA,NA,NA,NA,0,5,-1
"139",17,"Fort Pickens State Park Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",190,13,1998,2012,TRUE,"3",5,TRUE,0.1636,-3.0186,0.0025,NA,NA,0,5,-1
"140",17,"Fort Pickens State Park Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",190,13,1998,2012,TRUE,"4",5,TRUE,-0.1571,-2.1395,0.0324,NA,NA,0,5,-1
"141",17,"Fort Pickens State Park Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",190,13,1998,2012,TRUE,"5",5,TRUE,-0.2967,-1.6251,0.1041,NA,NA,-0.0866666666666666,6.64666666666667,-1
"142",17,"Fort Pickens State Park Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",190,13,1998,2012,TRUE,"6",5,TRUE,-0.2767,-3.1541,0.0016,NA,NA,0,5,-1
"143",17,"Fort Pickens State Park Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",190,13,1998,2012,TRUE,"7",5,TRUE,0,-2.1,0.0357,NA,NA,0,5,-1
"144",17,"Fort Pickens State Park Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",190,13,1998,2012,TRUE,"8",5,TRUE,0.0909,-1.6116,0.1071,NA,NA,0,5,-1
"145",17,"Fort Pickens State Park Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",190,13,1998,2012,TRUE,"9",5,TRUE,-0.4926,-3.4305,0.0006,NA,NA,-0.15,8,-1
"146",17,"Fort Pickens State Park Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",190,13,1998,2012,TRUE,"10",5,TRUE,-0.4338,-0.9916,0.3214,NA,NA,-0.08,6.68,-1
"147",17,"Fort Pickens State Park Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",190,13,1998,2012,TRUE,"11",5,TRUE,-0.2637,0.7319,0.4642,NA,NA,0,5,-1
"148",17,"Fort Pickens State Park Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",190,13,1998,2012,TRUE,"12",5,TRUE,-0.3743,-2.6891,0.0072,NA,NA,0,5,-1
"149",18,"Gasparilla Sound-Charlotte Harbor Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",504,18,1997,2016,TRUE,"All",5,TRUE,-0.1581,-5.2901,0,9.9096,0.5385,-0.25,5.3455,-1
"150",18,"Gasparilla Sound-Charlotte Harbor Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",504,18,1997,2016,TRUE,"1",3,TRUE,-0.0013,-1.7431,0.0813,NA,NA,0,9,-1
"151",18,"Gasparilla Sound-Charlotte Harbor Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",504,18,1997,2016,TRUE,"2",3,TRUE,-0.0577,-0.8786,0.3796,NA,NA,-0.03875,4.290625,-1
"152",18,"Gasparilla Sound-Charlotte Harbor Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",504,18,1997,2016,TRUE,"3",4.125,TRUE,-0.0677,-1.6833,0.0923,NA,NA,-0.0375000000000001,4.26,-1
"153",18,"Gasparilla Sound-Charlotte Harbor Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",504,18,1997,2016,TRUE,"4",3,TRUE,-0.1429,-1.3623,0.1731,NA,NA,-0.25,4.5,-1
"154",18,"Gasparilla Sound-Charlotte Harbor Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",504,18,1997,2016,TRUE,"5",4,TRUE,-0.2067,-0.5157,0.6061,NA,NA,-0.15,4.05,-1
"155",18,"Gasparilla Sound-Charlotte Harbor Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",504,18,1997,2016,TRUE,"6",4.035,TRUE,-0.0909,-0.6468,0.5178,NA,NA,-0.075,3.45,-1
"156",18,"Gasparilla Sound-Charlotte Harbor Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",504,18,1997,2016,TRUE,"7",8.33,TRUE,-0.3311,-3.5186,0.0004,NA,NA,-0.635803571428571,11.5090178571429,-1
"157",18,"Gasparilla Sound-Charlotte Harbor Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",504,18,1997,2016,TRUE,"8",11,TRUE,-0.1906,-1.3215,0.1863,NA,NA,-0.15,5.1,-1
"158",18,"Gasparilla Sound-Charlotte Harbor Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",504,18,1997,2016,TRUE,"9",9,TRUE,-0.2266,-2.2512,0.0244,NA,NA,-0.590714285714286,13.135,-1
"159",18,"Gasparilla Sound-Charlotte Harbor Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",504,18,1997,2016,TRUE,"10",9,TRUE,-0.2561,0,1,NA,NA,-0.4775,6.2875,-1
"160",18,"Gasparilla Sound-Charlotte Harbor Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",504,18,1997,2016,TRUE,"11",4.485,TRUE,-0.1449,-1.242,0.2142,NA,NA,-0.681615384615385,14.4080769230769,-2
"161",18,"Gasparilla Sound-Charlotte Harbor Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",504,18,1997,2016,TRUE,"12",3.9,TRUE,-0.1372,-2.372,0.0177,NA,NA,-0.158,5.591,-1
"162",19,"Guana River Marsh Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",48,3,2006,2018,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163",20,"Guana Tolomato Matanzas National Estuarine Research Reserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",98,7,2006,2018,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164",21,"Indian River-Malabar to Vero Beach Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",77,10,2000,2017,TRUE,"All",3.61,TRUE,0.1367,1.1472,0.2513,11.6521,0.2336,0.0384615384615385,2.02195,0
"165",21,"Indian River-Malabar to Vero Beach Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",77,10,2000,2017,TRUE,"1",NA,TRUE,0.2857,NA,NA,NA,NA,0.424866666666667,2.7139,NA
"166",21,"Indian River-Malabar to Vero Beach Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",77,10,2000,2017,TRUE,"3",NA,TRUE,0.3111,NA,NA,NA,NA,4,-57.6,NA
"167",21,"Indian River-Malabar to Vero Beach Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",77,10,2000,2017,TRUE,"4",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
"168",21,"Indian River-Malabar to Vero Beach Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",77,10,2000,2017,TRUE,"5",2.4,TRUE,0.1111,-1.8865,0.0592,NA,NA,0.0329145714285714,1.14045228571429,0
"169",21,"Indian River-Malabar to Vero Beach Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",77,10,2000,2017,TRUE,"6",3.9,TRUE,0.4,1.0445,0.2963,NA,NA,0.414615384615385,0.366153846153846,0
"170",21,"Indian River-Malabar to Vero Beach Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",77,10,2000,2017,TRUE,"7",NA,TRUE,1,NA,NA,NA,NA,0.442142857142857,-3.17428571428571,NA
"171",21,"Indian River-Malabar to Vero Beach Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",77,10,2000,2017,TRUE,"8",3.1,TRUE,0.1212,0.5063,0.6126,NA,NA,0.0230769230769231,2.75384615384615,0
"172",21,"Indian River-Malabar to Vero Beach Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",77,10,2000,2017,TRUE,"9",NA,TRUE,0.5,NA,NA,NA,NA,0.2025,1.33,NA
"173",21,"Indian River-Malabar to Vero Beach Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",77,10,2000,2017,TRUE,"10",2.95,TRUE,-0.5714,0.7223,0.4701,NA,NA,-3.8,67,0
"174",21,"Indian River-Malabar to Vero Beach Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",77,10,2000,2017,TRUE,"11",NA,TRUE,0,NA,NA,NA,NA,-7.8,128.2,NA
"175",21,"Indian River-Malabar to Vero Beach Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",77,10,2000,2017,TRUE,"12",7.175,TRUE,-0.033,0.8987,0.3688,NA,NA,-0.25,7.65,0
"176",22,"Indian River-Vero Beach to Ft. Pierce Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",40,6,2001,2017,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177",23,"Jensen Beach to Jupiter Inlet Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",301,23,1997,2019,TRUE,"All",2.4,TRUE,-0.1403,-3.107,0.0019,18.492,0.0299,-0.0285714285714286,4.475,-1
"178",23,"Jensen Beach to Jupiter Inlet Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",301,23,1997,2019,TRUE,"1",2.42,TRUE,-0.1739,1.8809,0.06,NA,NA,-0.02,1.7,-1
"179",23,"Jensen Beach to Jupiter Inlet Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",301,23,1997,2019,TRUE,"3",1.85,TRUE,-0.4503,-1.2091,0.2266,NA,NA,-0.44,8.38,-2
"180",23,"Jensen Beach to Jupiter Inlet Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",301,23,1997,2019,TRUE,"4",NA,TRUE,-0.1012,NA,NA,NA,NA,-0.05,3.55,NA
"181",23,"Jensen Beach to Jupiter Inlet Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",301,23,1997,2019,TRUE,"5",1.3,TRUE,0.1966,-2.6613,0.0078,NA,NA,0.0875,1.50125,1
"182",23,"Jensen Beach to Jupiter Inlet Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",301,23,1997,2019,TRUE,"7",1.5,TRUE,0,-1.6681,0.0953,NA,NA,-0.11,5.86,-1
"183",23,"Jensen Beach to Jupiter Inlet Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",301,23,1997,2019,TRUE,"8",NA,TRUE,-0.0543,NA,NA,NA,NA,-2.04,16.795,NA
"184",23,"Jensen Beach to Jupiter Inlet Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",301,23,1997,2019,TRUE,"9",3,TRUE,-0.2462,-0.9245,0.3552,NA,NA,-0.186666666666667,6.02333333333333,-1
"185",23,"Jensen Beach to Jupiter Inlet Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",301,23,1997,2019,TRUE,"10",6.18,TRUE,-1,-2.9919,0.0028,NA,NA,-0.2,5.4,-1
"186",23,"Jensen Beach to Jupiter Inlet Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",301,23,1997,2019,TRUE,"11",4.25,TRUE,-0.2724,-2.293,0.0218,NA,NA,-0.04,1.66,-1
"187",23,"Jensen Beach to Jupiter Inlet Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",301,23,1997,2019,TRUE,"12",NA,TRUE,-0.1333,NA,NA,NA,NA,-0.0272727272727273,2.13636363636364,NA
"188",24,"Lake Jackson Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189",25,"Lemon Bay Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",76,10,1999,2017,TRUE,"All",2.345,TRUE,0.236,3.2395,0.0012,17.7516,0.0382,0.131,-0.81075,1
"190",25,"Lemon Bay Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",76,10,1999,2017,TRUE,"1",1.16,TRUE,0.4667,0.8957,0.3704,NA,NA,0.8,-13.73,2
"191",25,"Lemon Bay Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",76,10,1999,2017,TRUE,"2",1.16,TRUE,0.5238,1.9303,0.0536,NA,NA,0.425,-6.855,2
"192",25,"Lemon Bay Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",76,10,1999,2017,TRUE,"3",2.07,TRUE,-0.8333,1.9012,0.0573,NA,NA,-1.28,27.91,-2
"193",25,"Lemon Bay Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",76,10,1999,2017,TRUE,"4",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
"194",25,"Lemon Bay Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",76,10,1999,2017,TRUE,"5",1.87,TRUE,0.4762,1.3145,0.1887,NA,NA,1.195,-22.425,2
"195",25,"Lemon Bay Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",76,10,1999,2017,TRUE,"6",1.16,TRUE,0.3718,0.645,0.5189,NA,NA,0.0533333333333333,0.0400000000000005,1
"196",25,"Lemon Bay Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",76,10,1999,2017,TRUE,"7",3.59,TRUE,-0.6667,-1.4446,0.1486,NA,NA,-59.625,1228.9275,-2
"197",25,"Lemon Bay Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",76,10,1999,2017,TRUE,"8",NA,TRUE,0.4667,NA,NA,NA,NA,0.1485,-1.6615,NA
"198",25,"Lemon Bay Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",76,10,1999,2017,TRUE,"9",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
"199",25,"Lemon Bay Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",76,10,1999,2017,TRUE,"10",3.59,TRUE,0.25,0.3176,0.7508,NA,NA,0.0274285714285714,0.556571428571429,1
"200",25,"Lemon Bay Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",76,10,1999,2017,TRUE,"11",NA,TRUE,0.2667,NA,NA,NA,NA,0.02,0.75,NA
"201",25,"Lemon Bay Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",76,10,1999,2017,TRUE,"12",1.16,TRUE,0.1429,1.1677,0.2429,NA,NA,0.268571428571429,-1.78142857142857,2
"202",26,"Lignumvitae Key Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",15,3,2001,2017,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203",27,"Loxahatchee River-Lake Worth Creek Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",3138,23,1997,2019,TRUE,"All",5.6,TRUE,0.0286,3.352,0.0008,43.4354,0,0.0375000000000001,5.77222222222222,1
"204",27,"Loxahatchee River-Lake Worth Creek Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",3138,23,1997,2019,TRUE,"1",4.2,TRUE,0.0642,4.2758,0,NA,NA,0.075,6.1,1
"205",27,"Loxahatchee River-Lake Worth Creek Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",3138,23,1997,2019,TRUE,"2",4.05,TRUE,-0.2301,0.4467,0.6551,NA,NA,-0.225,7.4,-1
"206",27,"Loxahatchee River-Lake Worth Creek Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",3138,23,1997,2019,TRUE,"3",5.2,TRUE,0.0271,0.8793,0.3793,NA,NA,0.0333333333333333,3.51666666666667,1
"207",27,"Loxahatchee River-Lake Worth Creek Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",3138,23,1997,2019,TRUE,"4",6.4,TRUE,0.1456,1.1416,0.2536,NA,NA,0.0888888888888889,3.13333333333333,1
"208",27,"Loxahatchee River-Lake Worth Creek Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",3138,23,1997,2019,TRUE,"5",6.2,TRUE,0.0301,0.0111,0.9911,NA,NA,0.0250000000000001,4.925,1
"209",27,"Loxahatchee River-Lake Worth Creek Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",3138,23,1997,2019,TRUE,"6",7,TRUE,0.0553,-1.8407,0.0657,NA,NA,0.0384615384615385,4.37692307692308,1
"210",27,"Loxahatchee River-Lake Worth Creek Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",3138,23,1997,2019,TRUE,"7",7,TRUE,0.0004,1.8924,0.0584,NA,NA,0,6.2,-1
"211",27,"Loxahatchee River-Lake Worth Creek Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",3138,23,1997,2019,TRUE,"8",7.375,TRUE,-0.1063,-0.1839,0.8541,NA,NA,-0.25,11,-1
"212",27,"Loxahatchee River-Lake Worth Creek Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",3138,23,1997,2019,TRUE,"9",6.9,TRUE,0.0091,0.2622,0.7932,NA,NA,0.00909090909090912,6.79090909090909,1
"213",27,"Loxahatchee River-Lake Worth Creek Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",3138,23,1997,2019,TRUE,"10",6.2,TRUE,-0.0111,0.5628,0.5736,NA,NA,-0.0166666666666667,7.64166666666667,-1
"214",27,"Loxahatchee River-Lake Worth Creek Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",3138,23,1997,2019,TRUE,"11",4.8,TRUE,0.0632,1.6255,0.1041,NA,NA,0.1,4.75,1
"215",27,"Loxahatchee River-Lake Worth Creek Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",3138,23,1997,2019,TRUE,"12",3.8,TRUE,0.0282,-3.8802,0.0001,NA,NA,0.0444444444444445,5.44444444444444,1
"216",28,"Matlacha Pass Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",183,15,1999,2022,TRUE,"All",4.6,TRUE,0.1472,2.6874,0.0072,8.8238,0.6382,0.0941176470588235,2.94291176470588,1
"217",28,"Matlacha Pass Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",183,15,1999,2022,TRUE,"1",3.45,TRUE,-0.0556,0.2305,0.8177,NA,NA,-0.233333333333333,10.5666666666667,-1
"218",28,"Matlacha Pass Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",183,15,1999,2022,TRUE,"2",2.7,TRUE,0.181,1.1282,0.2592,NA,NA,0.0572727272727273,1.61181818181818,1
"219",28,"Matlacha Pass Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",183,15,1999,2022,TRUE,"3",2.095,TRUE,0.0381,1.8076,0.0707,NA,NA,0.0489052631578948,12.0518947368421,1
"220",28,"Matlacha Pass Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",183,15,1999,2022,TRUE,"4",3.53,TRUE,0.0421,1.2283,0.2193,NA,NA,0.0578947368421053,2.29210526315789,1
"221",28,"Matlacha Pass Aquatic Preserve","Chlorophyll a uncorrected for pheophytin","ug/L","Sample","Surface",183,15,1999,2022,TRUE,"5",3.45,TRUE,0.0368,1.1315,0.2578,NA,NA,0.00758823529411762,3.30582352941177,1
