ManagedAreaName|AreaID|ProgramID|ProgramName|ProgramLocationID|SampleDate|SpeciesGroup|ParameterName|Year|Month|SpeciesRichness
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-2|2015-10-12T00:00:00Z|Marsh|Species Richness|2015|10|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-2|2015-10-12T00:00:00Z|Marsh succulents|Species Richness|2015|10|2
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-2|2016-04-05T00:00:00Z|Marsh|Species Richness|2016|4|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-2|2016-04-05T00:00:00Z|Marsh succulents|Species Richness|2016|4|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-2|2016-10-04T00:00:00Z|Marsh|Species Richness|2016|10|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-2|2016-10-04T00:00:00Z|Marsh succulents|Species Richness|2016|10|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-2|2017-04-18T00:00:00Z|Marsh|Species Richness|2017|4|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-2|2017-04-18T00:00:00Z|Marsh succulents|Species Richness|2017|4|2
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-2|2017-10-30T00:00:00Z|Marsh|Species Richness|2017|10|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-2|2017-10-30T00:00:00Z|Marsh succulents|Species Richness|2017|10|2
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-3|2014-11-04T00:00:00Z|Marsh|Species Richness|2014|11|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-3|2015-04-07T00:00:00Z|Marsh|Species Richness|2015|4|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-3|2015-10-12T00:00:00Z|Marsh|Species Richness|2015|10|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-3|2016-04-05T00:00:00Z|Marsh|Species Richness|2016|4|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-3|2016-10-04T00:00:00Z|Marsh|Species Richness|2016|10|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-3|2017-04-18T00:00:00Z|Marsh|Species Richness|2017|4|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-3|2017-10-30T00:00:00Z|Marsh|Species Richness|2017|10|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-4|2014-11-04T00:00:00Z|Marsh|Species Richness|2014|11|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-4|2014-11-04T00:00:00Z|Marsh succulents|Species Richness|2014|11|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-4|2015-04-07T00:00:00Z|Marsh|Species Richness|2015|4|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-4|2015-04-07T00:00:00Z|Marsh succulents|Species Richness|2015|4|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-4|2015-10-12T00:00:00Z|Marsh|Species Richness|2015|10|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-4|2015-10-12T00:00:00Z|Marsh succulents|Species Richness|2015|10|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-4|2016-04-05T00:00:00Z|Marsh|Species Richness|2016|4|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-4|2016-04-05T00:00:00Z|Marsh succulents|Species Richness|2016|4|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-4|2016-10-04T00:00:00Z|Marsh|Species Richness|2016|10|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-4|2016-10-04T00:00:00Z|Marsh succulents|Species Richness|2016|10|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-4|2017-04-18T00:00:00Z|Marsh|Species Richness|2017|4|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-4|2017-04-18T00:00:00Z|Marsh succulents|Species Richness|2017|4|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-4|2017-10-30T00:00:00Z|Marsh|Species Richness|2017|10|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-4|2017-10-30T00:00:00Z|Marsh succulents|Species Richness|2017|10|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-5|2014-11-04T00:00:00Z|Marsh|Species Richness|2014|11|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-5|2015-04-07T00:00:00Z|Marsh|Species Richness|2015|4|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-5|2015-10-12T00:00:00Z|Marsh|Species Richness|2015|10|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-5|2016-04-05T00:00:00Z|Marsh|Species Richness|2016|4|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-5|2016-10-04T00:00:00Z|Marsh|Species Richness|2016|10|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-5|2017-04-18T00:00:00Z|Marsh|Species Richness|2017|4|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-5|2017-10-30T00:00:00Z|Marsh|Species Richness|2017|10|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-6|2014-11-04T00:00:00Z|Marsh|Species Richness|2014|11|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-6|2014-11-04T00:00:00Z|Marsh succulents|Species Richness|2014|11|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-6|2015-04-07T00:00:00Z|Marsh|Species Richness|2015|4|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-6|2015-04-07T00:00:00Z|Marsh succulents|Species Richness|2015|4|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-6|2015-10-12T00:00:00Z|Marsh|Species Richness|2015|10|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-6|2015-10-12T00:00:00Z|Marsh succulents|Species Richness|2015|10|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-6|2016-04-05T00:00:00Z|Marsh|Species Richness|2016|4|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-6|2016-04-05T00:00:00Z|Marsh succulents|Species Richness|2016|4|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-6|2016-10-04T00:00:00Z|Marsh|Species Richness|2016|10|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-6|2016-10-04T00:00:00Z|Marsh succulents|Species Richness|2016|10|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-6|2017-04-18T00:00:00Z|Marsh|Species Richness|2017|4|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-6|2017-04-18T00:00:00Z|Marsh succulents|Species Richness|2017|4|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-6|2017-10-30T00:00:00Z|Marsh|Species Richness|2017|10|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-6|2017-10-30T00:00:00Z|Marsh succulents|Species Richness|2017|10|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-7|2014-11-04T00:00:00Z|Marsh|Species Richness|2014|11|4
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-7|2014-11-04T00:00:00Z|Marsh succulents|Species Richness|2014|11|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-7|2015-04-07T00:00:00Z|Marsh|Species Richness|2015|4|4
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-7|2015-04-07T00:00:00Z|Marsh succulents|Species Richness|2015|4|2
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-7|2015-10-12T00:00:00Z|Marsh|Species Richness|2015|10|4
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-7|2015-10-12T00:00:00Z|Marsh succulents|Species Richness|2015|10|2
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-7|2016-04-05T00:00:00Z|Marsh|Species Richness|2016|4|4
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-7|2016-04-05T00:00:00Z|Marsh succulents|Species Richness|2016|4|3
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-7|2016-10-04T00:00:00Z|Marsh|Species Richness|2016|10|4
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-7|2016-10-04T00:00:00Z|Marsh succulents|Species Richness|2016|10|2
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-7|2017-04-18T00:00:00Z|Marsh|Species Richness|2017|4|4
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-7|2017-04-18T00:00:00Z|Marsh succulents|Species Richness|2017|4|3
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-7|2017-10-30T00:00:00Z|Marsh|Species Richness|2017|10|4
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-7|2017-10-30T00:00:00Z|Marsh succulents|Species Richness|2017|10|2
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-8|2014-11-04T00:00:00Z|Marsh|Species Richness|2014|11|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-8|2014-11-04T00:00:00Z|Marsh succulents|Species Richness|2014|11|2
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-8|2015-04-07T00:00:00Z|Marsh|Species Richness|2015|4|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-8|2015-04-07T00:00:00Z|Marsh succulents|Species Richness|2015|4|3
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-8|2015-10-12T00:00:00Z|Marsh|Species Richness|2015|10|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-8|2015-10-12T00:00:00Z|Marsh succulents|Species Richness|2015|10|3
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-8|2016-04-05T00:00:00Z|Marsh|Species Richness|2016|4|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-8|2016-04-05T00:00:00Z|Marsh succulents|Species Richness|2016|4|3
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-8|2016-10-04T00:00:00Z|Marsh|Species Richness|2016|10|2
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-8|2016-10-04T00:00:00Z|Marsh succulents|Species Richness|2016|10|2
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-8|2017-04-18T00:00:00Z|Marsh|Species Richness|2017|4|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-8|2017-04-18T00:00:00Z|Marsh succulents|Species Richness|2017|4|3
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-8|2017-10-30T00:00:00Z|Marsh|Species Richness|2017|10|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-8|2017-10-30T00:00:00Z|Marsh succulents|Species Richness|2017|10|3
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-9|2014-11-04T00:00:00Z|Marsh|Species Richness|2014|11|3
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-9|2015-04-07T00:00:00Z|Marsh|Species Richness|2015|4|3
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-9|2015-10-12T00:00:00Z|Marsh|Species Richness|2015|10|2
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-9|2016-04-05T00:00:00Z|Marsh|Species Richness|2016|4|2
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-9|2016-10-04T00:00:00Z|Marsh|Species Richness|2016|10|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC2-9|2017-04-18T00:00:00Z|Marsh|Species Richness|2017|4|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC3-1|2014-11-04T00:00:00Z|Marsh|Species Richness|2014|11|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC3-1|2014-11-04T00:00:00Z|Marsh succulents|Species Richness|2014|11|2
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC3-1|2015-04-07T00:00:00Z|Marsh|Species Richness|2015|4|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC3-1|2015-04-07T00:00:00Z|Marsh succulents|Species Richness|2015|4|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC3-1|2015-10-12T00:00:00Z|Marsh|Species Richness|2015|10|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC3-1|2015-10-12T00:00:00Z|Marsh succulents|Species Richness|2015|10|2
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC3-1|2016-04-05T00:00:00Z|Marsh|Species Richness|2016|4|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC3-1|2016-04-05T00:00:00Z|Marsh succulents|Species Richness|2016|4|2
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC3-1|2017-10-30T00:00:00Z|Marsh|Species Richness|2017|10|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC3-1|2017-10-30T00:00:00Z|Marsh succulents|Species Richness|2017|10|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC3-10|2014-11-04T00:00:00Z|Marsh|Species Richness|2014|11|2
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC3-10|2014-11-04T00:00:00Z|Marsh succulents|Species Richness|2014|11|2
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC3-10|2015-04-07T00:00:00Z|Marsh|Species Richness|2015|4|2
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC3-10|2015-04-07T00:00:00Z|Marsh succulents|Species Richness|2015|4|2
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC3-10|2015-10-12T00:00:00Z|Marsh|Species Richness|2015|10|2
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC3-10|2015-10-12T00:00:00Z|Marsh succulents|Species Richness|2015|10|2
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC3-10|2016-04-05T00:00:00Z|Marsh|Species Richness|2016|4|2
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC3-10|2016-04-05T00:00:00Z|Marsh succulents|Species Richness|2016|4|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC3-10|2016-10-04T00:00:00Z|Marsh|Species Richness|2016|10|2
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC3-10|2016-10-04T00:00:00Z|Marsh succulents|Species Richness|2016|10|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC3-10|2017-04-18T00:00:00Z|Marsh|Species Richness|2017|4|2
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC3-10|2017-04-18T00:00:00Z|Marsh succulents|Species Richness|2017|4|2
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC3-10|2017-10-30T00:00:00Z|Marsh|Species Richness|2017|10|2
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC3-10|2017-10-30T00:00:00Z|Marsh succulents|Species Richness|2017|10|2
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC3-2|2014-11-04T00:00:00Z|Marsh|Species Richness|2014|11|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC3-2|2014-11-04T00:00:00Z|Marsh succulents|Species Richness|2014|11|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC3-2|2015-04-07T00:00:00Z|Marsh|Species Richness|2015|4|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC3-2|2015-04-07T00:00:00Z|Marsh succulents|Species Richness|2015|4|2
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC3-2|2015-10-12T00:00:00Z|Marsh|Species Richness|2015|10|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC3-2|2015-10-12T00:00:00Z|Marsh succulents|Species Richness|2015|10|2
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC3-2|2016-04-05T00:00:00Z|Marsh|Species Richness|2016|4|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC3-2|2016-04-05T00:00:00Z|Marsh succulents|Species Richness|2016|4|2
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC3-2|2016-10-04T00:00:00Z|Marsh|Species Richness|2016|10|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC3-2|2016-10-04T00:00:00Z|Marsh succulents|Species Richness|2016|10|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC3-2|2017-04-18T00:00:00Z|Marsh|Species Richness|2017|4|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC3-2|2017-04-18T00:00:00Z|Marsh succulents|Species Richness|2017|4|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC3-2|2017-10-30T00:00:00Z|Marsh|Species Richness|2017|10|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC3-2|2017-10-30T00:00:00Z|Marsh succulents|Species Richness|2017|10|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC3-3|2014-11-04T00:00:00Z|Marsh|Species Richness|2014|11|2
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC3-3|2015-04-07T00:00:00Z|Marsh|Species Richness|2015|4|2
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC3-3|2015-04-07T00:00:00Z|Marsh succulents|Species Richness|2015|4|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC3-3|2015-10-12T00:00:00Z|Marsh|Species Richness|2015|10|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC3-3|2015-10-12T00:00:00Z|Marsh succulents|Species Richness|2015|10|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC3-3|2016-04-05T00:00:00Z|Marsh|Species Richness|2016|4|2
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC3-3|2016-04-05T00:00:00Z|Marsh succulents|Species Richness|2016|4|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC3-3|2016-10-04T00:00:00Z|Marsh|Species Richness|2016|10|4
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC3-3|2016-10-04T00:00:00Z|Marsh succulents|Species Richness|2016|10|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC3-3|2017-04-18T00:00:00Z|Marsh|Species Richness|2017|4|2
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC3-3|2017-04-18T00:00:00Z|Marsh succulents|Species Richness|2017|4|1
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC3-3|2017-10-30T00:00:00Z|Marsh|Species Richness|2017|10|2
Apalachicola Bay Aquatic Preserve|2|5009|Apalachicola Emergent Marsh Vegetation Monitoring|PC3-4|2014-11-04T00:00:00Z|Marsh succulents|Species Richness|2014|11|3
